2014-09-27 00:21,41.00,22.50
2014-09-27 00:22,40.90,22.40
2014-09-27 00:23,40.90,22.40
2014-09-27 00:24,40.90,22.50
2014-09-27 00:25,40.90,22.50
2014-09-27 00:26,40.90,22.50
2014-09-27 00:27,40.90,22.50
2014-09-27 00:28,40.90,22.50
2014-09-27 00:29,40.90,22.50
2014-09-27 00:30,40.90,22.50
2014-09-27 00:31,40.90,22.50
2014-09-27 00:32,40.90,22.50
2014-09-27 00:33,40.90,22.50
2014-09-27 00:34,40.90,22.50
2014-09-27 00:35,40.90,22.50
2014-09-27 00:36,40.90,22.50
2014-09-27 00:37,40.90,22.50
2014-09-27 00:38,40.90,22.50
2014-09-27 00:39,40.90,22.50
2014-09-27 00:40,40.90,22.60
2014-09-27 00:41,40.90,22.50
2014-09-27 00:42,40.90,22.50
2014-09-27 00:43,40.90,22.60
2014-09-27 00:44,40.90,22.50
2014-09-27 00:45,40.90,22.60
2014-09-27 00:46,40.90,22.60
2014-09-27 00:47,40.90,22.60
2014-09-27 00:48,40.90,22.60
2014-09-27 00:49,40.80,22.60
2014-09-27 00:50,40.80,22.60
2014-09-27 00:51,40.80,22.60
2014-09-27 00:52,40.80,22.60
2014-09-27 00:53,40.80,22.60
2014-09-27 00:54,40.80,22.60
2014-09-27 00:55,40.80,22.60
2014-09-27 00:56,40.80,22.60
2014-09-27 00:57,40.80,22.60
2014-09-27 00:58,40.70,22.60
2014-09-27 00:59,40.80,22.60
2014-09-27 01:00,40.80,22.60
2014-09-27 01:01,40.90,22.70
2014-09-27 01:02,40.80,22.60
2014-09-27 01:03,40.70,22.60
2014-09-27 01:04,40.70,22.60
2014-09-27 01:05,40.80,22.70
2014-09-27 01:06,40.80,22.60
2014-09-27 01:07,40.80,22.70
2014-09-27 01:08,40.80,22.60
2014-09-27 01:09,40.70,22.60
2014-09-27 01:10,40.70,22.60
2014-09-27 01:11,40.80,22.70
2014-09-27 01:12,40.70,22.60
2014-09-27 01:13,40.70,22.60
2014-09-27 01:14,40.70,22.70
2014-09-27 01:15,40.80,22.70
2014-09-27 01:16,40.80,22.70
2014-09-27 01:17,40.80,22.70
2014-09-27 01:18,40.80,22.70
2014-09-27 01:19,40.80,22.70
2014-09-27 01:20,40.80,22.70
2014-09-27 01:21,40.80,22.70
2014-09-27 01:22,40.80,22.70
2014-09-27 01:23,40.80,22.70
2014-09-27 01:24,40.80,22.70
2014-09-27 01:25,40.70,22.70
2014-09-27 01:26,40.70,22.70
2014-09-27 01:27,40.70,22.70
2014-09-27 01:28,40.80,22.70
2014-09-27 01:29,40.80,22.70
2014-09-27 01:30,40.80,22.70
2014-09-27 01:31,40.80,22.70
2014-09-27 01:32,40.70,22.70
2014-09-27 01:33,40.70,22.70
2014-09-27 01:34,40.70,22.70
2014-09-27 01:35,40.60,22.70
2014-09-27 01:36,40.70,22.80
2014-09-27 01:37,40.70,22.70
2014-09-27 01:38,40.70,22.80
2014-09-27 01:39,40.60,22.70
2014-09-27 01:40,40.70,22.70
2014-09-27 01:41,40.60,22.70
2014-09-27 01:42,40.60,22.70
2014-09-27 01:43,40.60,22.80
2014-09-27 01:44,40.60,22.70
2014-09-27 01:45,40.60,22.70
2014-09-27 01:46,40.60,22.70
2014-09-27 01:47,40.50,22.70
2014-09-27 01:48,40.60,22.80
2014-09-27 01:49,40.60,22.70
2014-09-27 01:50,40.50,22.80
2014-09-27 01:51,40.50,22.70
2014-09-27 01:52,40.50,22.80
2014-09-27 01:53,40.40,22.80
2014-09-27 01:54,40.50,22.70
2014-09-27 01:55,40.50,22.80
2014-09-27 01:56,40.50,22.80
2014-09-27 01:57,40.40,22.70
2014-09-27 01:58,40.50,22.70
2014-09-27 01:59,40.40,22.80
2014-09-27 02:00,40.40,22.80
2014-09-27 02:01,40.40,22.80
2014-09-27 02:02,40.40,22.70
2014-09-27 02:03,40.40,22.80
2014-09-27 02:04,40.40,22.80
2014-09-27 02:05,40.40,22.70
2014-09-27 02:06,40.40,22.80
2014-09-27 02:07,40.40,22.80
2014-09-27 02:08,40.40,22.80
